,FileName,Boxes
0,a.jpg,"[[996, 475, 1066, 645]]"
1,fortepan_100000.jpg,"[[705, 535, 882, 764], [845, 509, 1019, 794], [139, 467, 345, 813], [433, 115, 582, 286], [937, 274, 1103, 514], [626, 38, 735, 243], [375, 540, 561, 794], [300, 232, 399, 415], [1080, 394, 1271, 812], [786, 320, 944, 530], [739, 232, 849, 474], [857, 205, 972, 426], [1023, 129, 1147, 303], [965, 397, 1133, 793], [626, 516, 759, 754], [532, 92, 676, 307], [691, 119, 829, 347], [937, 125, 1025, 297]]"
2,fortepan_100012.jpg,"[[346, 317, 697, 1009], [4, 345, 591, 1118]]"
3,fortepan_100034.jpg,"[[524, 224, 800, 733], [447, 76, 627, 430], [691, 86, 870, 413], [284, 226, 536, 780], [791, 206, 1043, 772], [120, 115, 372, 730], [915, 67, 1158, 664]]"
4,fortepan_100174.jpg,"[[367, 507, 504, 714], [1003, 495, 1188, 753], [895, 515, 1022, 731], [26, 394, 161, 697], [228, 272, 292, 381], [835, 192, 935, 336], [775, 172, 857, 288], [40, 309, 155, 453], [231, 534, 381, 752], [1029, 311, 1119, 449], [715, 208, 804, 364], [160, 304, 259, 455], [1121, 301, 1237, 458], [450, 389, 530, 517], [265, 318, 354, 455], [793, 386, 888, 507], [82, 184, 1190, 732], [449, 295, 550, 449], [372, 227, 433, 325], [997, 261, 1055, 374], [628, 218, 717, 347], [555, 182, 643, 332], [629, 325, 752, 491], [634, 163, 720, 273], [774, 278, 864, 436], [945, 288, 1029, 442], [941, 202, 1020, 354], [701, 306, 780, 405], [526, 369, 626, 502], [363, 313, 453, 440], [321, 273, 400, 411], [596, 292, 665, 440], [522, 274, 616, 397], [486, 217, 564, 334], [854, 288, 940, 438]]"
5,fortepan_100952.jpg,"[[196, 386, 547, 957], [716, 406, 990, 899], [449, 401, 696, 916]]"
6,fortepan_100953.jpg,"[[124, 481, 634, 938], [508, 286, 861, 889], [133, 55, 518, 656]]"
7,fortepan_100954.jpg,"[[740, 326, 820, 537]]"
8,fortepan_101280.jpg,"[[680, 334, 852, 797], [524, 337, 687, 795]]"
9,fortepan_10837.jpg,"[[125, 249, 611, 897], [309, 280, 504, 694]]"
10,fortepan_11030.jpg,"[[150, 50, 636, 1278]]"
11,fortepan_114613.jpg,"[[182, 154, 583, 1262]]"
12,fortepan_114620.jpg,"[[44, 243, 466, 1220], [449, 176, 773, 1225]]"
13,fortepan_114673.jpg,"[[158, 387, 362, 949], [327, 365, 526, 908], [369, 398, 817, 1040]]"
