,FileName,Boxes
0,a.jpg,"[[997, 484, 1065, 644], [891, 459, 932, 572]]"
1,fortepan_100000.jpg,"[[158, 466, 329, 820], [488, 327, 643, 702], [785, 319, 943, 569]]"
2,fortepan_100012.jpg,"[[350, 322, 698, 987]]"
3,fortepan_100034.jpg,"[[120, 121, 369, 728], [523, 207, 806, 784], [789, 215, 1039, 792], [280, 221, 529, 769], [690, 85, 859, 384], [928, 50, 1160, 660], [442, 68, 629, 421]]"
4,fortepan_100174.jpg,"[[128, 398, 219, 707], [895, 512, 1016, 739], [1001, 492, 1147, 738], [195, 383, 299, 689], [31, 400, 138, 706], [736, 389, 811, 501], [531, 373, 622, 496], [632, 313, 754, 494]]"
5,fortepan_100952.jpg,"[[197, 400, 552, 950], [709, 407, 999, 842]]"
6,fortepan_100953.jpg,"[[167, 477, 621, 934], [488, 285, 823, 922], [129, 66, 519, 660]]"
7,fortepan_100954.jpg,"[[694, 340, 752, 533], [741, 330, 809, 536]]"
8,fortepan_101280.jpg,"[[435, 348, 557, 802], [683, 334, 849, 812], [97, 281, 230, 729], [192, 313, 318, 756], [531, 339, 678, 810]]"
9,fortepan_11030.jpg,"[[167, 34, 623, 1195]]"
10,fortepan_114613.jpg,"[[192, 154, 577, 1216]]"
11,fortepan_114620.jpg,"[[45, 253, 466, 1217], [450, 179, 760, 1209]]"
12,fortepan_114673.jpg,"[[158, 393, 353, 954], [324, 361, 524, 948], [389, 403, 699, 1007]]"
13,fortepan_114805.jpg,"[[153, 317, 538, 1171]]"
14,fortepan_114808.jpg,"[[620, 614, 847, 1198]]"
15,fortepan_114809.jpg,"[[142, 257, 508, 1192]]"
16,fortepan_114810.jpg,"[[139, 361, 530, 1229], [547, 106, 920, 1085]]"
17,fortepan_114811.jpg,"[[369, 139, 702, 1190], [165, 136, 464, 1214]]"
18,fortepan_114814.jpg,"[[28, 741, 561, 1280], [468, 520, 683, 968], [693, 595, 976, 1134], [289, 665, 460, 863]]"
19,fortepan_114815.jpg,"[[78, 149, 672, 1280]]"
20,fortepan_114816.jpg,"[[443, 238, 947, 1270], [29, 364, 578, 1265]]"
21,fortepan_114817.jpg,"[[215, 201, 575, 892], [920, 146, 1230, 621], [411, 96, 637, 533], [687, 233, 1022, 857]]"
22,fortepan_115046.jpg,"[[743, 919, 822, 1128], [577, 943, 604, 1021], [527, 954, 559, 1036], [1195, 932, 1253, 1095], [987, 948, 1020, 1061]]"
23,fortepan_115047.jpg,"[[352, 959, 476, 1250]]"
24,fortepan_115048.jpg,"[[541, 873, 610, 1080], [1170, 878, 1244, 1097], [121, 851, 208, 1086], [54, 866, 112, 1065], [600, 879, 649, 1027], [21, 872, 67, 1061], [827, 898, 884, 1013]]"
25,fortepan_115049.jpg,"[[1111, 989, 1160, 1121]]"
26,fortepan_115051.jpg,"[[228, 707, 298, 903], [298, 717, 371, 894], [618, 822, 734, 1008], [959, 701, 989, 745]]"
27,fortepan_115052.jpg,"[[608, 854, 663, 998], [518, 837, 588, 997], [427, 852, 478, 999], [372, 847, 420, 985]]"
28,fortepan_115053.jpg,"[[263, 805, 327, 982], [130, 736, 216, 973], [389, 775, 418, 878], [199, 779, 268, 987]]"
29,fortepan_115054.jpg,"[[724, 849, 821, 1120], [596, 855, 713, 1137], [196, 840, 251, 1005], [406, 901, 468, 1108], [857, 924, 911, 1071], [121, 849, 175, 1021], [511, 871, 577, 1080]]"
30,fortepan_115055.jpg,"[[258, 947, 294, 1041], [294, 941, 330, 1054], [464, 954, 499, 1040], [529, 943, 582, 1085], [330, 950, 364, 1052]]"
31,fortepan_115056.jpg,"[[166, 760, 257, 1005], [538, 786, 555, 825]]"
32,fortepan_115057.jpg,"[[742, 841, 848, 1131], [695, 668, 728, 715], [633, 647, 672, 707], [98, 646, 155, 701]]"
33,fortepan_115058.jpg,"[[1105, 821, 1206, 1069], [773, 818, 840, 1015], [489, 789, 599, 1060], [659, 808, 730, 1001], [850, 801, 918, 987], [1004, 829, 1106, 1064], [238, 822, 311, 986]]"
34,fortepan_115059.jpg,"[[969, 907, 998, 980]]"
35,fortepan_115060.jpg,"[[206, 983, 282, 1222], [63, 1005, 130, 1202], [1008, 1023, 1040, 1112], [127, 977, 203, 1194]]"
36,fortepan_115061.jpg,"[[213, 978, 277, 1149], [794, 828, 859, 921]]"
37,fortepan_115769.jpg,"[[680, 642, 702, 707], [149, 672, 171, 720], [301, 634, 345, 693], [1155, 624, 1174, 657]]"
38,fortepan_115839.jpg,"[[1185, 487, 1262, 683], [68, 449, 181, 744], [623, 501, 688, 682], [751, 491, 820, 683], [981, 501, 1042, 670]]"
39,fortepan_115873.jpg,"[[225, 227, 785, 1261]]"
40,fortepan_115905.jpg,"[[146, 202, 502, 1146]]"
41,fortepan_116012.jpg,"[[266, 287, 405, 564]]"
42,fortepan_116016.jpg,"[[624, 610, 645, 677], [165, 592, 207, 717], [601, 613, 622, 678]]"
43,fortepan_116205.jpg,"[[455, 408, 755, 1182], [351, 474, 538, 893]]"
44,fortepan_116208.jpg,"[[585, 472, 846, 1217], [301, 417, 426, 652]]"
45,fortepan_116504.jpg,"[[344, 79, 806, 1168]]"
46,fortepan_116565.jpg,"[[3, 262, 587, 1280], [440, 187, 911, 1280]]"
47,fortepan_116770.jpg,"[[344, 938, 376, 1012]]"
48,fortepan_117761.jpg,"[[49, 383, 641, 1225], [559, 447, 930, 1221]]"
49,fortepan_117782.jpg,"[[597, 696, 834, 1234], [308, 689, 640, 1261], [69, 752, 298, 1257], [160, 22, 373, 468]]"
50,fortepan_118672.jpg,"[[163, 564, 169, 589], [933, 732, 958, 794]]"
51,fortepan_118675.jpg,"[[197, 361, 793, 1225]]"
52,fortepan_118698.jpg,"[[146, 148, 483, 1140], [452, 135, 859, 1193]]"
