,FileName,Boxes
0,a.jpg,"[[999, 484, 1066, 644], [886, 454, 935, 565], [340, 855, 456, 953], [837, 465, 886, 553]]"
1,d.jpg,"[[1095, 238, 1118, 305], [462, 242, 492, 307], [1066, 237, 1092, 299], [489, 243, 515, 308], [362, 251, 383, 306], [707, 271, 726, 306], [654, 252, 683, 301], [1054, 250, 1077, 305], [686, 270, 708, 305]]"
2,fortepan_100000.jpg,"[[140, 454, 331, 806], [1034, 402, 1258, 812], [490, 317, 646, 713], [726, 532, 895, 764], [44, 288, 215, 759], [538, 93, 655, 288], [330, 107, 442, 285], [695, 121, 840, 342], [856, 203, 979, 423], [614, 218, 776, 622], [785, 322, 954, 577], [168, 108, 271, 334], [1024, 126, 1146, 313], [429, 114, 563, 288], [624, 34, 731, 254], [252, 113, 340, 331], [935, 122, 1024, 301], [9, 199, 110, 718], [458, 216, 564, 340], [127, 228, 239, 467], [935, 255, 1057, 506], [615, 527, 775, 748], [1139, 200, 1274, 395], [750, 228, 852, 452], [303, 220, 396, 419], [853, 518, 1039, 773], [335, 311, 489, 584], [978, 374, 1130, 766], [200, 329, 400, 699], [550, 265, 659, 458], [812, 133, 891, 307], [413, 262, 485, 338], [1055, 291, 1140, 405], [418, 322, 543, 685], [1125, 294, 1254, 490], [1014, 353, 1127, 530], [357, 500, 586, 787]]"
3,fortepan_100012.jpg,"[[20, 350, 505, 1025], [326, 325, 688, 997]]"
4,fortepan_100034.jpg,"[[123, 124, 363, 705], [923, 69, 1156, 665], [289, 227, 533, 614], [691, 93, 861, 375], [788, 214, 1044, 748], [439, 72, 628, 379], [533, 219, 796, 569]]"
5,fortepan_100174.jpg,"[[997, 503, 1173, 755], [628, 318, 753, 485], [185, 383, 310, 693], [29, 393, 167, 713], [524, 366, 628, 508], [769, 269, 866, 438], [448, 289, 543, 443], [901, 519, 1017, 721], [123, 384, 218, 696], [797, 385, 883, 507], [1107, 366, 1230, 686], [520, 276, 615, 426], [868, 377, 964, 540], [593, 289, 670, 434], [260, 313, 352, 448], [238, 537, 377, 757], [362, 510, 506, 719], [449, 386, 538, 542], [712, 210, 797, 355], [634, 222, 715, 343], [856, 286, 950, 437], [842, 192, 940, 346], [743, 388, 820, 505], [942, 290, 1035, 440], [284, 391, 381, 621], [170, 299, 257, 455], [948, 377, 1041, 590], [369, 310, 455, 443], [43, 306, 153, 458], [1024, 306, 1128, 448], [941, 204, 1024, 333], [1017, 392, 1128, 568], [557, 178, 640, 319], [324, 277, 398, 435], [704, 310, 774, 415], [635, 164, 722, 278], [1108, 299, 1233, 479], [778, 172, 859, 301], [425, 235, 487, 349], [369, 227, 436, 324], [228, 271, 291, 381], [998, 264, 1054, 372], [466, 192, 517, 280], [363, 391, 480, 610], [499, 219, 559, 329], [294, 219, 359, 313], [1088, 292, 1143, 386], [216, 218, 310, 325]]"
6,fortepan_100952.jpg,"[[729, 399, 1007, 916], [444, 382, 694, 695], [216, 416, 538, 946]]"
7,fortepan_100953.jpg,"[[502, 294, 850, 894], [87, 48, 518, 757], [161, 492, 641, 926]]"
8,fortepan_100954.jpg,"[[743, 325, 821, 536], [694, 341, 757, 535], [601, 381, 639, 479], [384, 374, 395, 398], [348, 369, 358, 393], [306, 370, 315, 392], [197, 368, 222, 423], [474, 365, 483, 386], [242, 376, 256, 413]]"
9,fortepan_101280.jpg,"[[433, 339, 564, 806], [685, 338, 844, 782], [100, 280, 232, 708], [303, 329, 450, 765], [535, 328, 689, 804], [196, 294, 305, 694]]"
10,fortepan_10837.jpg,"[[149, 259, 626, 871]]"
11,fortepan_11030.jpg,"[[163, 60, 646, 1211]]"
12,fortepan_114613.jpg,"[[174, 161, 595, 1245]]"
13,fortepan_114620.jpg,"[[45, 243, 476, 1202], [432, 191, 738, 1172]]"
14,fortepan_114673.jpg,"[[164, 381, 359, 943], [331, 355, 519, 845], [410, 398, 728, 1003]]"
15,fortepan_114805.jpg,"[[142, 318, 543, 1180], [409, 114, 688, 608], [416, 256, 855, 1193], [5, 275, 279, 663]]"
16,fortepan_114806.jpg,"[[448, 123, 780, 1103], [110, 199, 591, 1156]]"
17,fortepan_114808.jpg,"[[294, 332, 507, 775], [578, 620, 842, 1201], [491, 478, 708, 881], [10, 505, 296, 1212]]"
18,fortepan_114809.jpg,"[[126, 243, 476, 1178], [446, 238, 816, 1101]]"
19,fortepan_114810.jpg,"[[528, 117, 898, 1073], [165, 344, 539, 1181]]"
20,fortepan_114811.jpg,"[[166, 156, 695, 1153]]"
21,fortepan_114814.jpg,"[[91, 770, 543, 1239], [711, 591, 956, 1104], [470, 513, 701, 977], [295, 675, 467, 861]]"
22,fortepan_114815.jpg,"[[95, 82, 678, 1253]]"
