,FileName,Boxes
0,a.jpg,"[[997, 479, 1066, 645]]"
1,d.jpg,"[[1068, 231, 1100, 287], [462, 239, 494, 297], [964, 238, 988, 295], [947, 248, 970, 296], [492, 242, 518, 299], [657, 252, 683, 304], [1096, 235, 1120, 301]]"
2,fortepan_100000.jpg,"[[1067, 400, 1278, 819], [45, 318, 212, 781], [131, 457, 333, 811], [627, 514, 775, 746], [973, 356, 1126, 791], [494, 328, 635, 713], [1141, 207, 1278, 404], [428, 115, 576, 311], [842, 523, 1027, 789], [755, 533, 879, 755], [0, 195, 114, 738], [691, 120, 823, 334], [382, 529, 564, 798], [861, 207, 975, 434], [737, 237, 848, 446], [328, 106, 437, 288], [537, 91, 673, 311], [251, 107, 340, 298], [124, 225, 239, 470], [937, 261, 1045, 478], [773, 316, 947, 577], [1027, 169, 1140, 329], [170, 107, 261, 313], [618, 252, 774, 610], [1129, 285, 1246, 502], [624, 35, 733, 255], [333, 310, 490, 567], [209, 323, 411, 766], [612, 103, 1265, 808], [210, 205, 326, 365]]"
3,fortepan_100012.jpg,"[[333, 311, 689, 1014], [17, 326, 509, 1102]]"
4,fortepan_100034.jpg,"[[113, 124, 370, 693], [263, 229, 545, 764], [925, 66, 1157, 703], [442, 69, 619, 372], [781, 206, 1044, 756], [688, 92, 863, 375], [526, 212, 803, 613]]"
5,fortepan_100174.jpg,"[[25, 395, 171, 691], [1002, 494, 1184, 755], [1117, 378, 1229, 696], [234, 528, 379, 754], [901, 509, 1025, 739], [194, 390, 308, 686], [42, 306, 154, 460], [368, 513, 507, 717], [528, 368, 626, 510], [132, 395, 215, 702], [631, 326, 748, 483], [1128, 298, 1237, 467], [637, 165, 722, 279], [1025, 312, 1120, 446], [159, 298, 257, 449], [940, 200, 1022, 353], [782, 171, 860, 290], [794, 384, 881, 509], [219, 217, 295, 317], [279, 177, 1205, 715], [842, 192, 935, 337], [712, 206, 802, 359], [293, 398, 380, 629], [37, 216, 665, 720], [940, 290, 1036, 442], [445, 383, 533, 509], [778, 270, 865, 439]]"
6,fortepan_100952.jpg,"[[201, 397, 551, 952], [729, 402, 999, 948], [454, 376, 691, 780]]"
7,fortepan_100953.jpg,"[[491, 283, 865, 922], [91, 44, 521, 741], [123, 504, 709, 931]]"
8,fortepan_100954.jpg,"[[739, 325, 814, 540], [602, 377, 640, 481], [697, 340, 750, 535], [386, 374, 396, 398]]"
9,fortepan_101280.jpg,"[[678, 334, 852, 783], [100, 291, 239, 732], [436, 359, 561, 803], [526, 347, 688, 823], [192, 301, 313, 757], [294, 339, 421, 742]]"
10,fortepan_10837.jpg,"[[170, 256, 615, 848]]"
11,fortepan_11030.jpg,"[[173, 44, 631, 1054]]"
12,fortepan_114613.jpg,"[[182, 155, 578, 1188]]"
13,fortepan_114620.jpg,"[[39, 239, 481, 1228], [437, 187, 746, 1109], [478, 536, 777, 1217]]"
14,fortepan_114673.jpg,"[[163, 382, 357, 947], [331, 359, 521, 912], [436, 420, 711, 796], [361, 396, 777, 1066]]"
15,fortepan_114805.jpg,"[[156, 321, 537, 1170], [433, 323, 877, 1198], [9, 243, 282, 1141], [408, 122, 688, 691]]"
16,fortepan_114806.jpg,"[[464, 79, 773, 1177], [129, 208, 655, 1177]]"
17,fortepan_114808.jpg,"[[606, 601, 851, 1211], [298, 323, 501, 769], [0, 507, 301, 1164], [479, 481, 712, 1161]]"
18,fortepan_114809.jpg,"[[437, 246, 873, 1148], [134, 234, 472, 1229]]"
19,fortepan_114810.jpg,"[[170, 353, 564, 1208], [548, 105, 888, 1109]]"
20,fortepan_114811.jpg,"[[209, 548, 667, 1213], [470, 632, 662, 1195], [361, 164, 708, 1034], [152, 165, 445, 1036]]"
21,fortepan_114814.jpg,"[[85, 738, 542, 1263], [691, 601, 962, 1125], [465, 515, 698, 983], [581, 502, 769, 805], [301, 668, 471, 863]]"
22,fortepan_114815.jpg,"[[114, 75, 652, 1022]]"
23,fortepan_114816.jpg,"[[444, 219, 988, 1280], [39, 356, 582, 1224]]"
24,fortepan_114817.jpg,"[[203, 47, 560, 898], [931, 144, 1215, 780], [614, 91, 857, 715], [712, 242, 1030, 853], [390, 101, 641, 839], [197, 46, 477, 424]]"
25,fortepan_114820.jpg,"[[0, 799, 27, 901]]"
26,fortepan_115046.jpg,"[[742, 921, 822, 1128], [1195, 930, 1253, 1104], [576, 938, 604, 1018], [530, 952, 557, 1034], [1119, 945, 1157, 1071], [940, 946, 974, 1057], [245, 951, 265, 1015], [984, 952, 1021, 1057], [687, 938, 713, 1022], [80, 949, 109, 1016], [714, 924, 743, 1020], [954, 949, 989, 1058]]"
27,fortepan_115047.jpg,"[[544, 985, 586, 1098], [709, 981, 756, 1092], [345, 972, 470, 1246], [56, 585, 136, 701], [1023, 855, 1076, 1009], [658, 989, 685, 1071], [478, 982, 507, 1074], [630, 986, 657, 1077], [910, 929, 945, 1041], [609, 990, 638, 1075], [23, 587, 59, 650], [139, 622, 209, 725], [872, 928, 914, 1046], [981, 864, 1021, 940], [506, 985, 530, 1071], [691, 992, 709, 1060], [943, 835, 959, 870]]"
28,fortepan_115048.jpg,"[[541, 876, 616, 1080], [112, 860, 216, 1087], [1175, 887, 1242, 1092], [940, 899, 986, 1009], [53, 873, 111, 1062], [22, 881, 80, 1067], [836, 899, 885, 1012], [1119, 919, 1158, 1030], [601, 886, 645, 1025], [708, 866, 777, 1015]]"
29,fortepan_115049.jpg,"[[1111, 991, 1159, 1113], [215, 977, 243, 1061], [1059, 985, 1107, 1120], [1163, 985, 1211, 1114], [1007, 983, 1039, 1083], [683, 891, 722, 937], [864, 873, 892, 927], [482, 887, 517, 926], [1037, 983, 1069, 1086], [256, 970, 295, 1069], [606, 916, 640, 955]]"
30,fortepan_115050.jpg,"[[730, 816, 791, 965], [209, 781, 250, 844]]"
31,fortepan_115051.jpg,"[[216, 703, 296, 907], [635, 821, 738, 1017], [289, 717, 373, 902], [28, 734, 64, 820], [171, 732, 206, 829], [201, 722, 233, 831], [609, 704, 647, 778], [771, 783, 811, 850], [63, 672, 1187, 1016]]"
