,FileName,Boxes
0,a.jpg,"[[997, 487, 1064, 645], [888, 454, 927, 566], [834, 466, 885, 553]]"
1,d.jpg,"[[956, 232, 987, 297], [1064, 231, 1096, 302], [360, 244, 386, 307], [463, 238, 496, 291], [114, 254, 143, 318], [946, 254, 966, 298], [1040, 239, 1065, 304], [438, 250, 457, 308], [722, 250, 746, 307], [300, 244, 334, 305], [992, 254, 1007, 290], [492, 246, 517, 281], [341, 255, 361, 306], [164, 273, 183, 315], [653, 249, 683, 305], [1010, 255, 1021, 283], [767, 258, 790, 304], [241, 275, 256, 308], [699, 261, 724, 305], [53, 259, 92, 317], [1093, 237, 1117, 295], [423, 260, 437, 296], [1022, 256, 1033, 283], [719, 244, 738, 289]]"
2,fortepan_100000.jpg,"[[1068, 402, 1280, 818], [143, 464, 324, 812], [45, 314, 206, 772], [5, 211, 118, 760], [496, 331, 638, 716], [719, 536, 884, 761], [431, 112, 578, 290], [620, 254, 777, 697], [622, 38, 732, 241], [695, 120, 823, 335], [1134, 205, 1280, 405], [1116, 289, 1250, 478], [126, 227, 240, 479], [542, 93, 662, 322], [24, 134, 84, 210], [255, 106, 338, 301], [1026, 126, 1148, 297], [329, 108, 437, 314], [930, 125, 1022, 299], [164, 111, 264, 342], [812, 135, 883, 274], [862, 208, 972, 406], [439, 323, 550, 684], [458, 210, 556, 341], [638, 517, 758, 685], [1018, 207, 1118, 340], [914, 259, 1069, 477], [729, 228, 851, 453], [213, 318, 416, 760], [326, 308, 474, 563], [239, 174, 326, 331], [785, 314, 943, 588], [965, 387, 1128, 795], [863, 513, 1027, 795], [555, 264, 666, 481], [557, 268, 671, 706], [408, 256, 480, 330], [307, 231, 395, 398]]"
3,fortepan_100012.jpg,"[[27, 334, 541, 1012], [318, 313, 693, 989]]"
4,fortepan_100034.jpg,"[[118, 122, 372, 724], [256, 226, 542, 778], [923, 68, 1151, 668], [688, 98, 869, 424], [789, 216, 1037, 779], [442, 76, 624, 387], [527, 226, 799, 647]]"
5,fortepan_100174.jpg,"[[1001, 489, 1182, 758], [1110, 379, 1231, 698], [222, 534, 375, 759], [31, 392, 163, 707], [195, 389, 307, 698], [132, 395, 214, 704], [360, 503, 506, 727], [895, 517, 1028, 734], [1115, 301, 1239, 458], [524, 372, 629, 503], [43, 305, 154, 457], [632, 327, 749, 480], [161, 299, 259, 457], [796, 383, 878, 507], [1026, 311, 1116, 452], [638, 165, 720, 274], [712, 207, 802, 361], [940, 198, 1016, 350], [1084, 298, 1154, 428], [447, 310, 544, 474], [748, 386, 815, 510], [523, 268, 609, 416], [703, 307, 775, 429], [1003, 261, 1053, 379], [779, 168, 859, 287], [628, 217, 711, 351], [295, 396, 390, 628], [262, 314, 353, 457], [866, 375, 962, 521], [860, 289, 944, 441], [940, 296, 1030, 442], [369, 224, 429, 321], [830, 195, 939, 345], [216, 219, 304, 320], [993, 390, 1120, 552], [778, 276, 864, 438], [290, 216, 364, 333], [448, 388, 535, 532], [464, 190, 518, 287], [367, 312, 451, 446], [494, 219, 562, 338], [230, 275, 291, 383], [362, 394, 452, 658], [559, 178, 638, 338], [596, 295, 666, 433], [324, 273, 401, 438], [944, 374, 1040, 568]]"
6,fortepan_100952.jpg,"[[201, 397, 547, 969], [728, 404, 998, 926], [451, 372, 689, 879], [453, 369, 690, 615]]"
7,fortepan_100953.jpg,"[[503, 287, 837, 903], [89, 53, 518, 750], [160, 475, 617, 936]]"
8,fortepan_100954.jpg,"[[739, 326, 818, 533], [694, 342, 755, 539], [601, 374, 639, 481], [384, 374, 396, 402], [201, 367, 222, 425], [348, 371, 357, 394], [388, 375, 398, 399], [200, 367, 217, 393], [543, 367, 561, 409], [313, 370, 322, 394], [279, 366, 291, 394], [311, 370, 319, 391], [296, 366, 307, 391], [189, 369, 212, 425], [305, 369, 321, 389], [261, 364, 272, 395], [129, 375, 149, 434], [246, 368, 259, 397], [237, 375, 255, 415], [221, 376, 237, 419]]"
9,fortepan_101280.jpg,"[[440, 349, 573, 803], [680, 328, 839, 802], [101, 288, 223, 749], [282, 331, 422, 761], [192, 301, 307, 760], [534, 334, 688, 810], [378, 320, 486, 766], [402, 317, 486, 537]]"
