,FileName,Boxes
0,a.jpg,"[[998, 485, 1067, 644], [832, 471, 889, 550], [884, 456, 933, 566]]"
1,d.jpg,"[[1065, 232, 1095, 278], [463, 241, 493, 286]]"
2,fortepan_100012.jpg,"[[330, 311, 698, 996], [47, 339, 533, 1024]]"
3,fortepan_100034.jpg,"[[116, 115, 370, 735], [790, 208, 1046, 774], [515, 213, 798, 777], [255, 217, 536, 774], [920, 61, 1157, 701], [683, 91, 870, 383], [439, 68, 628, 395]]"
4,fortepan_100174.jpg,"[[1004, 498, 1188, 760]]"
5,fortepan_100952.jpg,"[[200, 386, 552, 965], [723, 406, 1002, 918], [448, 373, 707, 851]]"
6,fortepan_100953.jpg,"[[97, 52, 517, 660], [487, 290, 838, 867], [161, 483, 637, 934]]"
7,fortepan_100954.jpg,"[[742, 326, 816, 535], [691, 340, 753, 538], [602, 376, 639, 480]]"
8,fortepan_101280.jpg,"[[435, 349, 563, 805], [689, 323, 859, 815], [182, 314, 315, 760], [292, 335, 420, 763], [98, 285, 224, 743], [535, 355, 680, 804]]"
9,fortepan_10837.jpg,"[[135, 233, 794, 1280], [308, 284, 576, 712]]"
10,fortepan_11030.jpg,"[[149, 34, 632, 1277]]"
11,fortepan_114613.jpg,"[[167, 154, 586, 1268]]"
12,fortepan_114620.jpg,"[[41, 248, 459, 1206], [403, 171, 776, 1213]]"
13,fortepan_114673.jpg,"[[157, 384, 357, 948], [326, 356, 528, 902], [346, 414, 769, 1001]]"
14,fortepan_114805.jpg,"[[141, 315, 556, 1169], [2, 265, 280, 1130], [450, 337, 860, 1174], [408, 115, 685, 712]]"
15,fortepan_114806.jpg,"[[146, 202, 636, 1177], [429, 75, 779, 1098]]"
16,fortepan_114808.jpg,"[[583, 598, 841, 1206], [483, 477, 720, 1200], [4, 515, 321, 1174], [292, 319, 519, 1172]]"
17,fortepan_114809.jpg,"[[118, 237, 516, 1186], [428, 231, 885, 1159]]"
18,fortepan_114810.jpg,"[[534, 104, 909, 1099], [166, 343, 540, 1195]]"
19,fortepan_114811.jpg,"[[385, 151, 708, 1194], [154, 159, 433, 1235]]"
20,fortepan_114814.jpg,"[[54, 756, 553, 1276], [465, 515, 713, 961], [626, 594, 973, 1124], [294, 659, 473, 873], [573, 499, 781, 815]]"
21,fortepan_114815.jpg,"[[104, 73, 667, 1278]]"
22,fortepan_114816.jpg,"[[334, 226, 1023, 1273], [43, 359, 555, 1048]]"
23,fortepan_114817.jpg,"[[222, 211, 584, 886], [686, 234, 1024, 868], [194, 51, 474, 345], [610, 86, 858, 779], [923, 147, 1220, 733], [411, 91, 649, 819]]"
24,fortepan_114820.jpg,"[[0, 799, 27, 899]]"
25,fortepan_115046.jpg,"[[741, 918, 820, 1130], [576, 937, 604, 1020], [1193, 931, 1257, 1103], [529, 954, 557, 1033], [1116, 939, 1160, 1072], [985, 947, 1024, 1060], [245, 947, 267, 1017], [949, 941, 993, 1074], [1040, 948, 1077, 1060]]"
26,fortepan_115047.jpg,"[[338, 957, 477, 1255], [711, 979, 759, 1093], [548, 977, 596, 1098], [43, 585, 139, 713], [657, 988, 688, 1073]]"
27,fortepan_115048.jpg,"[[535, 871, 616, 1081], [1176, 877, 1246, 1100], [842, 903, 884, 1013], [939, 896, 982, 1007], [127, 851, 205, 1085], [1113, 904, 1159, 1029], [26, 868, 92, 1068], [61, 872, 115, 1063], [169, 855, 231, 1026]]"
28,fortepan_115049.jpg,"[[685, 894, 725, 937], [1113, 987, 1161, 1116], [1060, 988, 1110, 1120], [921, 879, 956, 936], [482, 886, 520, 929]]"
29,fortepan_115050.jpg,"[[735, 815, 793, 964], [206, 773, 242, 846]]"
30,fortepan_115051.jpg,"[[635, 819, 739, 1018], [222, 696, 300, 905], [961, 701, 987, 742], [292, 713, 372, 902]]"
31,fortepan_115052.jpg,"[[510, 837, 579, 1001], [429, 848, 478, 1004], [605, 851, 663, 1000], [370, 844, 419, 996], [145, 833, 215, 982], [337, 888, 418, 1003]]"
32,fortepan_115053.jpg,"[[559, 797, 607, 900], [267, 789, 332, 981], [626, 617, 748, 772], [120, 751, 219, 982], [387, 769, 418, 881], [192, 771, 266, 979], [535, 797, 566, 885], [1156, 803, 1203, 907]]"
