,FileName,Boxes
0,a.jpg,"[[886, 451, 934, 564], [998, 487, 1066, 641], [831, 471, 889, 549]]"
1,d.jpg,"[[456, 242, 492, 314]]"
2,fortepan_100000.jpg,"[[0, 204, 116, 743], [557, 513, 756, 761], [113, 455, 337, 818], [202, 322, 410, 755], [498, 326, 650, 695], [43, 314, 203, 762], [1071, 404, 1279, 810]]"
3,fortepan_100012.jpg,"[[50, 336, 507, 1025], [329, 314, 689, 1004]]"
4,fortepan_100034.jpg,"[[685, 91, 868, 419], [921, 63, 1152, 686], [440, 68, 625, 424], [259, 221, 535, 775], [521, 213, 797, 776], [792, 210, 1044, 779], [121, 123, 368, 725]]"
5,fortepan_100174.jpg,"[[942, 378, 1040, 614], [295, 395, 379, 612], [363, 394, 453, 649], [37, 305, 155, 457], [197, 390, 306, 698], [122, 399, 212, 705], [222, 536, 375, 754], [899, 512, 1027, 734], [521, 370, 623, 508], [360, 509, 504, 727], [1004, 490, 1184, 760], [27, 393, 133, 702]]"
6,fortepan_100952.jpg,"[[446, 368, 706, 816], [205, 395, 553, 956], [721, 405, 995, 942]]"
7,fortepan_100953.jpg,"[[107, 56, 513, 650], [159, 480, 638, 934], [493, 292, 846, 853]]"
8,fortepan_100954.jpg,"[[384, 374, 396, 400], [603, 377, 640, 480], [742, 328, 813, 538], [694, 340, 752, 535]]"
9,fortepan_101280.jpg,"[[377, 312, 482, 780], [527, 442, 679, 810], [183, 323, 322, 765], [687, 331, 864, 809], [97, 287, 223, 747], [298, 332, 422, 766], [436, 354, 565, 803]]"
10,fortepan_10837.jpg,"[[155, 254, 884, 1279]]"
11,fortepan_11030.jpg,"[[165, 41, 622, 1272]]"
12,fortepan_114613.jpg,"[[170, 162, 582, 1271]]"
13,fortepan_114620.jpg,"[[44, 253, 455, 1197], [406, 178, 779, 1210]]"
14,fortepan_114673.jpg,"[[356, 417, 710, 993], [328, 359, 526, 896], [160, 388, 354, 946]]"
15,fortepan_114805.jpg,"[[405, 122, 680, 607], [441, 340, 854, 1168], [0, 268, 273, 1116], [149, 325, 554, 1157]]"
16,fortepan_114806.jpg,"[[449, 78, 776, 1120], [152, 212, 634, 1169]]"
17,fortepan_114808.jpg,"[[297, 324, 503, 1092], [4, 514, 332, 1174], [483, 478, 712, 1191], [589, 623, 849, 1206]]"
18,fortepan_114809.jpg,"[[406, 235, 794, 1100], [122, 245, 483, 1174]]"
19,fortepan_114810.jpg,"[[172, 357, 543, 1196], [538, 116, 907, 1092]]"
20,fortepan_114811.jpg,"[[154, 164, 428, 1220], [393, 160, 717, 1196]]"
21,fortepan_114814.jpg,"[[576, 500, 779, 836], [648, 598, 974, 1122], [294, 648, 474, 872], [64, 753, 545, 1278], [468, 514, 710, 959]]"
22,fortepan_114815.jpg,"[[106, 74, 660, 1276]]"
23,fortepan_114816.jpg,"[[46, 361, 618, 1112], [433, 230, 1027, 1275]]"
24,fortepan_114817.jpg,"[[616, 87, 856, 643], [923, 149, 1217, 612], [195, 46, 475, 331], [415, 96, 643, 818], [687, 235, 1029, 874], [224, 214, 580, 888]]"
25,fortepan_114820.jpg,"[[0, 799, 28, 899]]"
26,fortepan_115046.jpg,"[[1040, 950, 1076, 1045], [77, 947, 107, 1024], [946, 939, 993, 1072], [246, 947, 267, 1015], [985, 945, 1024, 1057], [1118, 953, 1158, 1071], [527, 953, 556, 1031], [1192, 932, 1256, 1104], [576, 939, 603, 1018], [740, 920, 817, 1128]]"
27,fortepan_115047.jpg,"[[1030, 856, 1074, 900], [627, 986, 653, 1076], [851, 890, 882, 940], [600, 992, 628, 1075], [979, 862, 1023, 943], [475, 985, 506, 1073], [660, 990, 687, 1073], [43, 585, 140, 716], [948, 858, 978, 892], [549, 978, 593, 1097], [711, 979, 753, 1089], [339, 959, 475, 1257]]"
28,fortepan_115048.jpg,"[[592, 886, 627, 1032], [1229, 910, 1259, 1044], [816, 888, 848, 1000], [21, 866, 79, 1064], [604, 885, 652, 1031], [170, 856, 234, 1020], [1118, 904, 1162, 1027], [835, 899, 885, 1012], [56, 871, 111, 1064], [125, 852, 211, 1085], [940, 895, 980, 1009], [1176, 878, 1242, 1099], [536, 875, 614, 1081]]"
29,fortepan_115049.jpg,"[[582, 909, 610, 947], [1039, 980, 1071, 1083], [1174, 977, 1210, 1099], [886, 876, 922, 930], [544, 908, 590, 951], [953, 879, 991, 923], [609, 914, 634, 948], [919, 878, 953, 925], [860, 873, 890, 933], [481, 884, 519, 925], [1059, 989, 1111, 1119], [1112, 987, 1164, 1114], [684, 891, 724, 935]]"
30,fortepan_115050.jpg,"[[205, 774, 242, 843], [734, 815, 791, 962]]"
31,fortepan_115051.jpg,"[[364, 745, 479, 887], [293, 714, 371, 898], [222, 697, 301, 906], [637, 819, 738, 1018]]"
32,fortepan_115052.jpg,"[[984, 863, 1053, 981], [863, 863, 937, 981], [333, 893, 420, 1035], [401, 504, 487, 659], [374, 843, 418, 985], [609, 850, 665, 998], [429, 847, 478, 1001], [508, 837, 576, 998]]"
